"time","R0.i","R0.v","R1.i","R1.v"
0.754,0.0005063354452638293,0.5063354452638293,0.0004974683227736809,49.74683227736809
0.755,0.0005007443796153126,0.5007443796153126,0.0004974962781019234,49.74962781019234
0.756,0.0004986759018441091,0.4986759018441091,0.0004975066204907795,49.75066204907795
0.757,0.0004979495092269417,0.4979495092269417,0.0004975102524538654,49.75102524538654
0.758,0.0004976809997226184,0.4976809997226184,0.0004975115950013869,49.75115950013869
0.759,0.0004975676776558942,0.4975676776558942,0.0004975121616117206,49.75121616117206
0.76,0.0004975284338610777,0.4975284338610777,0.0004975123578306946,49.75123578306946
0.761,0.0004975152200723159,0.4975152200723159,0.0004975124238996383,49.75124238996383
0.762,0.0004975098807584999,0.4975098807584999,0.0004975124505962075,49.75124505962074
0.763,0.0004975091163882865,0.4975091163882865,0.0004975124544180585,49.75124544180585
0.764,0.000497509952501332,0.497509952501332,0.0004975124502374933,49.75124502374933
0.765,0.0004975107886143775,0.4975107886143775,0.0004975124460569281,49.75124460569281
0.766,0.0004975116083795826,0.4975116083795825,0.000497512441958102,49.7512441958102
0.767,0.0004975117201249333,0.4975117201249333,0.0004975124413993754,49.75124413993753
0.768,0.0004975118318702698,0.4975118318702698,0.0004975124408406487,49.75124408406487
0.769,0.0004975119436156064,0.4975119436156064,0.000497512440281922,49.7512440281922
0.77,0.0004975120553609571,0.4975120553609571,0.0004975124397231952,49.75124397231952
0.771,0.0004975121671062936,0.4975121671062936,0.0004975124391644685,49.75124391644685
0.772,0.0004975122788516444,0.4975122788516444,0.0004975124386057419,49.75124386057418
0.773,0.0004975123312028131,0.4975123312028131,0.000497512438343986,49.7512438343986
0.774,0.0004975123392048459,0.4975123392048459,0.0004975124383039758,49.75124383039758
0.775,0.0004975123472068788,0.4975123472068788,0.0004975124382639657,49.75124382639657
0.776,0.0004975123552089115,0.4975123552089116,0.0004975124382239555,49.75124382239554
0.777,0.0004975123632109444,0.4975123632109444,0.0004975124381839453,49.75124381839453
0.778,0.0004975123712129772,0.4975123712129772,0.0004975124381439352,49.75124381439352
0.779,0.0004975123792150101,0.49751237921501,0.000497512438103925,49.75124381039249
0.78,0.0004975123872170428,0.4975123872170428,0.0004975124380639148,49.75124380639148
0.781,0.0004975123952190756,0.4975123952190756,0.0004975124380239047,49.75124380239047
0.782,0.0004975124032211085,0.4975124032211085,0.0004975124379838945,49.75124379838945
0.783,0.0004975124112231412,0.4975124112231413,0.0004975124379438844,49.75124379438844
0.784,0.0004975124192251741,0.4975124192251741,0.0004975124379038742,49.75124379038741
0.785,0.0004975124272272069,0.4975124272272069,0.000497512437863864,49.7512437863864
0.786,0.0004975124300485163,0.4975124300485163,0.0004975124378497575,49.75124378497575
0.787,0.0004975124303456653,0.4975124303456653,0.0004975124378482717,49.75124378482717
0.788,0.0004975124306428142,0.4975124306428143,0.0004975124378467859,49.75124378467859
0.789,0.0004975124309399633,0.4975124309399632,0.0004975124378453002,49.75124378453003
0.79,0.0004975124312371122,0.4975124312371122,0.0004975124378438145,49.75124378438144
0.791,0.0004975124315342754,0.4975124315342754,0.0004975124378423287,49.75124378423287
0.792,0.0004975124318314243,0.4975124318314244,0.0004975124378408429,49.75124378408429
0.793,0.0004975124321285734,0.4975124321285733,0.0004975124378393572,49.75124378393572
0.794,0.0004975124324257223,0.4975124324257223,0.0004975124378378714,49.75124378378714
0.795,0.0004975124327228713,0.4975124327228713,0.0004975124378363856,49.75124378363856
0.796,0.0004975124330200202,0.4975124330200202,0.0004975124378348999,49.75124378348999
0.797,0.0004975124333171692,0.4975124333171692,0.0004975124378334141,49.75124378334142
0.798,0.0004975124336143181,0.4975124336143182,0.0004975124378319285,49.75124378319285
0.799,0.0004975124339114814,0.4975124339114814,0.0004975124378304427,49.75124378304427
0.8,0.0004975124342086303,0.4975124342086303,0.0004975124378289569,49.75124378289568
0.8,0.0004975124342086303,0.4975124342086303,0.0009950248755584113,99.50248755584113
0.801,0.0008107684963037798,0.8107684963037798,0.000991892314937773,99.1892314937773
0.802,0.0009248139993823372,0.9248139993823372,0.0009907518599071015,99.07518599071015
0.803,0.0009663308584835448,0.9663308584835448,0.0009903366913161309,99.0336691316131
0.804,0.0009814184950063093,0.9814184950063094,0.0009901858149509184,99.01858149509184
0.805,0.0009869112432448048,0.9869112432448048,0.0009901308874685389,99.01308874685388
0.806,0.0009889300113431147,0.9889300113431148,0.0009901106997875578,99.01106997875577
0.807,0.0009896682819937439,0.9896682819937439,0.0009901033170810522,99.01033170810521
0.808,0.0009899401099268772,0.9899401099268772,0.0009901005988017211,99.01005988017212
0.809,0.000990030194104193,0.9900301941041931,0.0009900996979599482,99.00996979599482
0.81,0.0009900622046504139,0.9900622046504139,0.0009900993778544859,99.00993778544859
0.811,0.000990085807271825,0.990085807271825,0.0009900991418282719,99.00991418282719
0.812,0.0009900982183505818,0.9900982183505818,0.0009900990177174843,99.00990177174843
0.813,0.0009901005026177927,0.9901005026177927,0.0009900989948748121,99.00989948748121
0.814,0.0009901035917758065,0.9901035917758065,0.000990098963983232,99.00989639832321
0.815,0.0009901045762951953,0.9901045762951952,0.0009900989541380381,99.00989541380382
0.816,0.0009901037623636739,0.9901037623636739,0.0009900989622773533,99.00989622773533
0.817,0.000990103040769057,0.990103040769057,0.0009900989694932995,99.00989694932994
0.818,0.0009901023191744543,0.9901023191744542,0.0009900989767092456,99.00989767092456
0.819,0.0009901015975798514,0.9901015975798515,0.0009900989839251916,99.00989839251916
0.82,0.0009901008759852345,0.9901008759852346,0.0009900989911411379,99.00989911411379
0.821,0.0009901001543906318,0.9901001543906318,0.0009900989983570839,99.00989983570838
0.822,0.0009900997015354137,0.9900997015354136,0.0009900990028856361,99.00990028856361
0.823,0.0009900996452906555,0.9900996452906554,0.0009900990034480835,99.00990034480836
0.824,0.000990099589045883,0.990099589045883,0.0009900990040105314,99.00990040105314
0.825,0.0009900995328011248,0.9900995328011248,0.0009900990045729789,99.00990045729789
0.826,0.0009900994765563666,0.9900994765563667,0.0009900990051354265,99.00990051354265
0.827,0.0009900994203115943,0.9900994203115943,0.0009900990056978742,99.00990056978742
0.828,0.0009900993640668361,0.9900993640668361,0.0009900990062603218,99.00990062603218
0.829,0.0009900993078220638,0.9900993078220637,0.0009900990068227695,99.00990068227695
0.83,0.0009900992515773056,0.9900992515773055,0.0009900990073852171,99.00990073852171
0.831,0.0009900991953325474,0.9900991953325473,0.0009900990079476646,99.00990079476645
0.832,0.0009900991390877749,0.9900991390877749,0.0009900990085101122,99.00990085101122
0.833,0.0009900990828430167,0.9900990828430167,0.0009900990090725599,99.009900907256
0.834,0.0009900990639136323,0.9900990639136324,0.0009900990092618538,99.00990092618538
0.835,0.0009900990616327333,0.9900990616327334,0.0009900990092846628,99.00990092846628
0.836,0.0009900990593518344,0.9900990593518344,0.0009900990093074718,99.00990093074718
0.837,0.0009900990570709497,0.9900990570709496,0.0009900990093302806,99.00990093302806
0.838,0.0009900990547900505,0.9900990547900506,0.0009900990093530896,99.00990093530896
0.839,0.0009900990525091658,0.9900990525091657,0.0009900990093758984,99.00990093758985
0.84,0.0009900990502282668,0.9900990502282667,0.0009900990093987074,99.00990093987075
0.841,0.0009900990479473678,0.9900990479473677,0.0009900990094215164,99.00990094215165
0.842,0.0009900990456664829,0.9900990456664829,0.0009900990094443252,99.00990094443253
0.843,0.0009900990433855839,0.9900990433855839,0.0009900990094671343,99.00990094671343
0.844,0.0009900990411046849,0.9900990411046848,0.0009900990094899433,99.00990094899433
0.845,0.0009900990388238,0.9900990388238,0.0009900990095127521,99.0099009512752
0.846,0.000990099036542901,0.990099036542901,0.0009900990095355611,99.00990095355611
0.847,0.0009900990342620161,0.9900990342620162,0.0009900990095583699,99.00990095583698
0.848,0.0009900990319811171,0.9900990319811172,0.0009900990095811789,99.00990095811788
0.849,0.0009900990297002181,0.9900990297002181,0.0009900990096039879,99.0099009603988
0.85,0.0009900990274193332,0.9900990274193333,0.0009900990096267967,99.00990096267967
0.85,0.0009900990274193332,0.9900990274193333,0.0009900990096267967,99.00990096267967
0.85,0.0009900990274193332,0.9900990274193333,0.0004950495048629033,49.50495048629033
0.851,0.0006777201151074053,0.6777201151074053,0.000496611399424463,49.6611399424463
0.852,0.0005634444174560542,0.5634444174560542,0.0004971827779127198,49.71827779127198
0.853,0.0005216496449815082,0.5216496449815082,0.0004973917517750925,49.73917517750925
0.854,0.0005063354453530451,0.5063354453530451,0.0004974683227732348,49.74683227732348
0.855,0.0005007443796480544,0.5007443796480544,0.0004974962781017597,49.74962781017597
0.856,0.00049867590185589,0.4986759018558899,0.0004975066204907205,49.75066204907206
0.857,0.0004979495092311338,0.4979495092311339,0.0004975102524538443,49.75102524538443
0.858,0.0004976809997242668,0.4976809997242668,0.0004975115950013786,49.75115950013787
0.859,0.0004975676776565336,0.4975676776565336,0.0004975121616117174,49.75121616117173
0.86,0.0004975284338613051,0.4975284338613051,0.0004975123578306935,49.75123578306935
0.861,0.0004975152200723727,0.4975152200723727,0.0004975124238996381,49.75124238996381
0.862,0.0004975098807585283,0.4975098807585283,0.0004975124505962073,49.75124505962074
0.863,0.0004975091163882723,0.4975091163882723,0.0004975124544180587,49.75124544180587
0.864,0.000497509952501332,0.497509952501332,0.0004975124502374934,49.75124502374934
0.865,0.0004975107886143775,0.4975107886143775,0.0004975124460569281,49.75124460569281
0.866,0.0004975116083795826,0.4975116083795825,0.000497512441958102,49.7512441958102
0.867,0.0004975117201249333,0.4975117201249333,0.0004975124413993754,49.75124413993753
0.868,0.0004975118318702698,0.4975118318702698,0.0004975124408406487,49.75124408406487
0.869,0.0004975119436156064,0.4975119436156064,0.000497512440281922,49.7512440281922
0.87,0.0004975120553609571,0.4975120553609571,0.0004975124397231952,49.75124397231952
0.871,0.0004975121671062936,0.4975121671062936,0.0004975124391644685,49.75124391644685
0.872,0.0004975122788516302,0.4975122788516302,0.0004975124386057419,49.75124386057418
0.873,0.0004975123312028131,0.4975123312028131,0.000497512438343986,49.7512438343986
0.874,0.0004975123392048459,0.4975123392048459,0.0004975124383039758,49.75124383039758
0.875,0.0004975123472068788,0.4975123472068788,0.0004975124382639657,49.75124382639657
0.876,0.0004975123552089115,0.4975123552089116,0.0004975124382239555,49.75124382239554
0.877,0.0004975123632109444,0.4975123632109444,0.0004975124381839453,49.75124381839453
0.878,0.0004975123712129772,0.4975123712129772,0.0004975124381439352,49.75124381439352
0.879,0.0004975123792150101,0.49751237921501,0.000497512438103925,49.75124381039249
0.88,0.0004975123872170428,0.4975123872170428,0.0004975124380639148,49.75124380639148
0.881,0.0004975123952190756,0.4975123952190756,0.0004975124380239047,49.75124380239047
0.882,0.0004975124032211085,0.4975124032211085,0.0004975124379838945,49.75124379838945
0.883,0.0004975124112231412,0.4975124112231413,0.0004975124379438844,49.75124379438844
0.884,0.0004975124192251741,0.4975124192251741,0.0004975124379038742,49.75124379038741
0.885,0.0004975124272272069,0.4975124272272069,0.000497512437863864,49.7512437863864
0.886,0.0004975124300485163,0.4975124300485163,0.0004975124378497575,49.75124378497575
0.887,0.0004975124303456653,0.4975124303456653,0.0004975124378482717,49.75124378482717
0.888,0.0004975124306428142,0.4975124306428143,0.0004975124378467859,49.75124378467859
0.889,0.0004975124309399633,0.4975124309399632,0.0004975124378453002,49.75124378453003
0.89,0.0004975124312371122,0.4975124312371122,0.0004975124378438145,49.75124378438144
0.891,0.0004975124315342754,0.4975124315342754,0.0004975124378423287,49.75124378423287
0.892,0.0004975124318314243,0.4975124318314244,0.0004975124378408429,49.75124378408429
0.893,0.0004975124321285734,0.4975124321285733,0.0004975124378393572,49.75124378393572
0.894,0.0004975124324257223,0.4975124324257223,0.0004975124378378714,49.75124378378714
0.895,0.0004975124327228713,0.4975124327228713,0.0004975124378363856,49.75124378363856
0.896,0.0004975124330200202,0.4975124330200202,0.0004975124378348999,49.75124378348999
0.897,0.0004975124333171692,0.4975124333171692,0.0004975124378334141,49.75124378334142
0.898,0.0004975124336143181,0.4975124336143182,0.0004975124378319285,49.75124378319285
0.899,0.0004975124339114814,0.4975124339114814,0.0004975124378304427,49.75124378304427
0.9,0.0004975124342086303,0.4975124342086303,0.0004975124378289569,49.75124378289568
0.9,0.0004975124342086303,0.4975124342086303,0.0009950248755584113,99.50248755584113
0.901,0.0008107684963037798,0.8107684963037798,0.000991892314937773,99.1892314937773
0.902,0.0009248139993823372,0.9248139993823372,0.0009907518599071015,99.07518599071015
0.903,0.0009663308584835448,0.9663308584835448,0.0009903366913161309,99.0336691316131
0.904,0.0009814184950063093,0.9814184950063094,0.0009901858149509184,99.01858149509184
0.905,0.0009869112432448048,0.9869112432448048,0.0009901308874685389,99.01308874685388
0.906,0.0009889300113431147,0.9889300113431148,0.0009901106997875578,99.01106997875577
0.907,0.0009896682819937439,0.9896682819937439,0.0009901033170810522,99.01033170810521
0.908,0.0009899401099268772,0.9899401099268772,0.0009901005988017211,99.01005988017212
0.909,0.000990030194104193,0.9900301941041931,0.0009900996979599482,99.00996979599482
0.91,0.0009900622046504139,0.9900622046504139,0.0009900993778544859,99.00993778544859
0.911,0.000990085807271825,0.990085807271825,0.0009900991418282719,99.00991418282719
0.912,0.0009900982183505818,0.9900982183505818,0.0009900990177174843,99.00990177174843
0.913,0.0009901005026177927,0.9901005026177927,0.0009900989948748121,99.00989948748121
0.914,0.0009901035917758065,0.9901035917758065,0.000990098963983232,99.00989639832321
0.915,0.0009901045762951953,0.9901045762951952,0.0009900989541380381,99.00989541380382
0.916,0.0009901037623636739,0.9901037623636739,0.0009900989622773533,99.00989622773533
0.917,0.000990103040769057,0.990103040769057,0.0009900989694932995,99.00989694932994
0.918,0.0009901023191744543,0.9901023191744542,0.0009900989767092456,99.00989767092456
0.919,0.0009901015975798514,0.9901015975798515,0.0009900989839251916,99.00989839251916
0.92,0.0009901008759852345,0.9901008759852346,0.0009900989911411379,99.00989911411379
0.921,0.0009901001543906318,0.9901001543906318,0.0009900989983570839,99.00989983570838
0.922,0.0009900997015354137,0.9900997015354136,0.0009900990028856361,99.00990028856361
0.923,0.0009900996452906555,0.9900996452906554,0.0009900990034480835,99.00990034480836
0.924,0.000990099589045883,0.990099589045883,0.0009900990040105314,99.00990040105314
0.925,0.0009900995328011248,0.9900995328011248,0.0009900990045729789,99.00990045729789
0.926,0.0009900994765563666,0.9900994765563667,0.0009900990051354265,99.00990051354265
0.927,0.0009900994203115943,0.9900994203115943,0.0009900990056978742,99.00990056978742
0.928,0.0009900993640668361,0.9900993640668361,0.0009900990062603218,99.00990062603218
0.929,0.0009900993078220638,0.9900993078220637,0.0009900990068227695,99.00990068227695
0.93,0.0009900992515773056,0.9900992515773055,0.0009900990073852171,99.00990073852171
0.931,0.0009900991953325474,0.9900991953325473,0.0009900990079476646,99.00990079476645
0.932,0.0009900991390877749,0.9900991390877749,0.0009900990085101122,99.00990085101122
0.933,0.0009900990828430167,0.9900990828430167,0.0009900990090725599,99.009900907256
0.934,0.0009900990639136323,0.9900990639136324,0.0009900990092618538,99.00990092618538
0.935,0.0009900990616327333,0.9900990616327334,0.0009900990092846628,99.00990092846628
0.936,0.0009900990593518344,0.9900990593518344,0.0009900990093074718,99.00990093074718
0.937,0.0009900990570709497,0.9900990570709496,0.0009900990093302806,99.00990093302806
0.938,0.0009900990547900505,0.9900990547900506,0.0009900990093530896,99.00990093530896
0.939,0.0009900990525091658,0.9900990525091657,0.0009900990093758984,99.00990093758985
0.94,0.0009900990502282668,0.9900990502282667,0.0009900990093987074,99.00990093987075
0.941,0.0009900990479473678,0.9900990479473677,0.0009900990094215164,99.00990094215165
0.942,0.0009900990456664829,0.9900990456664829,0.0009900990094443252,99.00990094443253
0.943,0.0009900990433855839,0.9900990433855839,0.0009900990094671343,99.00990094671343
0.944,0.0009900990411046849,0.9900990411046848,0.0009900990094899433,99.00990094899433
0.945,0.0009900990388238,0.9900990388238,0.0009900990095127521,99.0099009512752
0.946,0.000990099036542901,0.990099036542901,0.0009900990095355611,99.00990095355611
0.947,0.0009900990342620161,0.9900990342620162,0.0009900990095583699,99.00990095583698
0.948,0.0009900990319811171,0.9900990319811172,0.0009900990095811789,99.00990095811788
0.949,0.0009900990297002181,0.9900990297002181,0.0009900990096039879,99.0099009603988
0.95,0.0009900990274193332,0.9900990274193333,0.0009900990096267967,99.00990096267967
0.95,0.0009900990274193332,0.9900990274193333,0.0009900990096267967,99.00990096267967
0.95,0.0009900990274193332,0.9900990274193333,0.0004950495048629033,49.50495048629033
0.951,0.0006777201169214493,0.6777201169214493,0.0004966113994153928,49.66113994153928
0.952,0.0005634444181189906,0.5634444181189906,0.0004971827779094051,49.7182777909405
0.953,0.0005216496452237322,0.5216496452237323,0.0004973917517738813,49.73917517738813
0.954,0.000506335445442204,0.506335445442204,0.000497468322772789,49.7468322772789
0.955,0.0005007443796807677,0.5007443796807678,0.0004974962781015962,49.74962781015962
0.956,0.0004986759018676566,0.4986759018676565,0.0004975066204906617,49.75066204906616
0.957,0.0004979495092353261,0.4979495092353261,0.0004975102524538234,49.75102524538234
0.958,0.0004976809997258868,0.4976809997258869,0.0004975115950013706,49.75115950013706
0.959,0.0004975676776571732,0.4975676776571731,0.0004975121616117142,49.75121616117142
0.96,0.0004975284338615324,0.4975284338615324,0.0004975123578306924,49.75123578306923
0.961,0.0004975152200724153,0.4975152200724153,0.0004975124238996379,49.75124238996379
0.962,0.0004975098807585709,0.4975098807585709,0.0004975124505962071,49.75124505962071
0.963,0.0004975091163882723,0.4975091163882723,0.0004975124544180587,49.75124544180587
0.964,0.0004975099525013178,0.4975099525013178,0.0004975124502374934,49.75124502374934
0.965,0.0004975107886143633,0.4975107886143633,0.0004975124460569282,49.75124460569283
0.966,0.0004975116083795826,0.4975116083795825,0.000497512441958102,49.7512441958102
0.967,0.0004975117201249191,0.4975117201249191,0.0004975124413993755,49.75124413993755
0.968,0.0004975118318702698,0.4975118318702698,0.0004975124408406487,49.75124408406487
0.969,0.0004975119436156064,0.4975119436156064,0.0004975124402819219,49.75124402819219
0.97,0.0004975120553609571,0.4975120553609571,0.0004975124397231952,49.75124397231952
0.971,0.0004975121671062936,0.4975121671062936,0.0004975124391644685,49.75124391644685
0.972,0.0004975122788516302,0.4975122788516302,0.0004975124386057419,49.75124386057418
0.973,0.0004975123312028131,0.4975123312028131,0.000497512438343986,49.7512438343986
0.974,0.0004975123392048459,0.4975123392048459,0.0004975124383039758,49.75124383039758
0.975,0.0004975123472068788,0.4975123472068788,0.0004975124382639657,49.75124382639657
0.976,0.0004975123552089115,0.4975123552089116,0.0004975124382239555,49.75124382239554
0.977,0.0004975123632109444,0.4975123632109444,0.0004975124381839453,49.75124381839453
0.978,0.0004975123712129772,0.4975123712129772,0.0004975124381439352,49.75124381439352
0.979,0.0004975123792150101,0.49751237921501,0.000497512438103925,49.75124381039249
0.98,0.0004975123872170428,0.4975123872170428,0.0004975124380639148,49.75124380639148
0.981,0.0004975123952190756,0.4975123952190756,0.0004975124380239047,49.75124380239047
0.982,0.0004975124032211085,0.4975124032211085,0.0004975124379838945,49.75124379838945
0.983,0.0004975124112231412,0.4975124112231413,0.0004975124379438844,49.75124379438844
0.984,0.0004975124192251741,0.4975124192251741,0.0004975124379038742,49.75124379038741
0.985,0.0004975124272272069,0.4975124272272069,0.000497512437863864,49.7512437863864
0.986,0.0004975124300485163,0.4975124300485163,0.0004975124378497575,49.75124378497575
0.987,0.0004975124303456653,0.4975124303456653,0.0004975124378482717,49.75124378482717
0.988,0.0004975124306428142,0.4975124306428143,0.0004975124378467859,49.75124378467859
0.989,0.0004975124309399633,0.4975124309399632,0.0004975124378453002,49.75124378453003
0.99,0.0004975124312371122,0.4975124312371122,0.0004975124378438145,49.75124378438144
0.991,0.0004975124315342754,0.4975124315342754,0.0004975124378423287,49.75124378423287
0.992,0.0004975124318314243,0.4975124318314244,0.0004975124378408429,49.75124378408429
0.993,0.0004975124321285734,0.4975124321285733,0.0004975124378393572,49.75124378393572
0.994,0.0004975124324257223,0.4975124324257223,0.0004975124378378714,49.75124378378714
0.995,0.0004975124327228713,0.4975124327228713,0.0004975124378363856,49.75124378363856
0.996,0.0004975124330200202,0.4975124330200202,0.0004975124378348999,49.75124378348999
0.997,0.0004975124333171692,0.4975124333171692,0.0004975124378334141,49.75124378334142
0.998,0.0004975124336143181,0.4975124336143182,0.0004975124378319285,49.75124378319285
0.999,0.0004975124339114814,0.4975124339114814,0.0004975124378304427,49.75124378304427
1,0.0004975124342086303,0.4975124342086303,0.0004975124378289569,49.75124378289568
1,0.0004975124342086303,0.4975124342086303,0.0009950248755584113,99.50248755584113
1.001,0.000810768496303723,0.8107684963037229,0.0009918923149377736,99.18923149377737
1.001,0.000810768496303723,0.8107684963037229,0.0009918923149377734,99.18923149377734
